Date,Meal,Canteen_Section,Food_Category,Waste_Weight_kg,Unit_Price_per_kg,Cost_Loss,Year,Month,Day,Weekday,Week,DayOfYear,Quarter,IsWeekend,Is_Waste_Outlier,Is_Cost_Outlier,Is_High_Waste,Is_High_Cost,Month_Name,Weekday_Type,Waste_per_Price,Log_Waste
2025-07-13,Dinner,C,Rice,2.06,2.0,4.12,2025,7,13,Sunday,28,194,3,True,False,False,False,False,July,Weekend,1.03,1.1184149159642893
2025-07-13,Lunch,A,Soup,2.77,1.5,4.155,2025,7,13,Sunday,28,194,3,True,False,False,False,False,July,Weekend,1.8466666666666667,1.3270750014599193
2025-07-13,Dinner,A,Soup,3.6,1.5,5.4,2025,7,13,Sunday,28,194,3,True,False,False,False,False,July,Weekend,2.4,1.5260563034950494
2025-07-13,Lunch,C,Rice,3.57,2.0,7.14,2025,7,13,Sunday,28,194,3,True,False,False,False,False,July,Weekend,1.785,1.5195132049061133
2025-07-13,Breakfast,D,Rice,1.29,2.0,2.58,2025,7,13,Sunday,28,194,3,True,False,False,False,False,July,Weekend,0.645,0.8285518175661483
2025-07-13,Lunch,B,Meat,2.8,8.0,22.4,2025,7,13,Sunday,28,194,3,True,False,True,False,False,July,Weekend,0.35,1.33500106673234
2025-07-13,Breakfast,C,Meat,3.51,8.0,28.08,2025,7,13,Sunday,28,194,3,True,False,True,False,False,July,Weekend,0.43875,1.5062971535145868
2025-07-13,Breakfast,A,Meat,0.77,8.0,6.16,2025,7,13,Sunday,28,194,3,True,False,False,False,False,July,Weekend,0.09625,0.5709795465857378
2025-07-13,Lunch,B,Soup,2.36,1.5,3.54,2025,7,13,Sunday,28,194,3,True,False,False,False,False,July,Weekend,1.5733333333333333,1.2119409739751128
2025-07-13,Dinner,D,Meat,3.97,8.0,31.76,2025,7,13,Sunday,28,194,3,True,False,True,False,True,July,Weekend,0.49625,1.6034198401085373
2025-07-13,Dinner,D,Soup,4.49,1.5,6.735,2025,7,13,Sunday,28,194,3,True,False,False,True,False,July,Weekend,2.9933333333333336,1.7029282555214393
2025-07-13,Dinner,D,Rice,2.76,2.0,5.52,2025,7,13,Sunday,28,194,3,True,False,False,False,False,July,Weekend,1.38,1.324418957401803
2025-07-13,Breakfast,B,Vegetables,4.83,3.0,14.49,2025,7,13,Sunday,28,194,3,True,False,False,True,False,July,Weekend,1.61,1.763017000362401
2025-07-13,Breakfast,A,Soup,4.74,1.5,7.11,2025,7,13,Sunday,28,194,3,True,False,False,True,False,July,Weekend,3.16,1.747459210331475
2025-07-13,Dinner,A,Meat,1.29,8.0,10.32,2025,7,13,Sunday,28,194,3,True,False,False,False,False,July,Weekend,0.16125,0.8285518175661483
2025-07-13,Breakfast,C,Rice,1.53,2.0,3.06,2025,7,13,Sunday,28,194,3,True,False,False,False,False,July,Weekend,0.765,0.9282193027394289
2025-07-14,Breakfast,A,Rice,2.73,2.0,5.46,2025,7,14,Monday,29,195,3,False,False,False,False,False,July,Weekday,1.365,1.3164082336557241
2025-07-14,Breakfast,C,Rice,4.92,2.0,9.84,2025,7,14,Monday,29,195,3,False,False,False,True,False,July,Weekday,2.46,1.7783364488959144
2025-07-14,Breakfast,B,Rice,3.32,2.0,6.64,2025,7,14,Monday,29,195,3,False,False,False,False,False,July,Weekday,1.66,1.463255402256019
2025-07-14,Breakfast,C,Soup,3.79,1.5,5.6850000000000005,2025,7,14,Monday,29,195,3,False,False,False,False,False,July,Weekday,2.526666666666667,1.5665304114228238
2025-07-14,Lunch,A,Vegetables,2.94,3.0,8.82,2025,7,14,Monday,29,195,3,False,False,False,False,False,July,Weekday,0.98,1.3711807233098425
2025-07-14,Breakfast,A,Vegetables,0.52,3.0,1.56,2025,7,14,Monday,29,195,3,False,False,False,False,False,July,Weekday,0.17333333333333334,0.41871033485818504
2025-07-14,Breakfast,B,Vegetables,3.27,3.0,9.81,2025,7,14,Monday,29,195,3,False,False,False,False,False,July,Weekday,1.09,1.4516138272405332
2025-07-14,Dinner,D,Meat,3.28,8.0,26.24,2025,7,14,Monday,29,195,3,False,False,True,False,False,July,Weekday,0.41,1.4539530095937054
2025-07-14,Breakfast,C,Vegetables,2.06,3.0,6.18,2025,7,14,Monday,29,195,3,False,False,False,False,False,July,Weekday,0.6866666666666666,1.1184149159642893
2025-07-14,Dinner,B,Vegetables,2.25,3.0,6.75,2025,7,14,Monday,29,195,3,False,False,False,False,False,July,Weekday,0.75,1.1786549963416462
2025-07-14,Breakfast,D,Rice,4.83,2.0,9.66,2025,7,14,Monday,29,195,3,False,False,False,True,False,July,Weekday,2.415,1.763017000362401
2025-07-14,Dinner,D,Rice,4.26,2.0,8.52,2025,7,14,Monday,29,195,3,False,False,False,True,False,July,Weekday,2.13,1.6601310267496183
2025-07-14,Dinner,B,Soup,3.51,1.5,5.265,2025,7,14,Monday,29,195,3,False,False,False,False,False,July,Weekday,2.34,1.5062971535145868
2025-07-14,Lunch,A,Rice,2.6,2.0,5.2,2025,7,14,Monday,29,195,3,False,False,False,False,False,July,Weekday,1.3,1.2809338454620645
2025-07-14,Breakfast,D,Soup,1.37,1.5,2.055,2025,7,14,Monday,29,195,3,False,False,False,False,False,July,Weekday,0.9133333333333334,0.8628899551470399
2025-07-14,Lunch,B,Vegetables,3.88,3.0,11.64,2025,7,14,Monday,29,195,3,False,False,False,False,False,July,Weekday,1.2933333333333332,1.5851452198650557
2025-07-14,Lunch,B,Soup,2.98,1.5,4.47,2025,7,14,Monday,29,195,3,False,False,False,False,False,July,Weekday,1.9866666666666666,1.3812818192963463
2025-07-14,Dinner,A,Meat,1.63,8.0,13.04,2025,7,14,Monday,29,195,3,False,False,False,False,False,July,Weekday,0.20375,0.9669838461896731
2025-07-14,Dinner,B,Rice,2.47,2.0,4.94,2025,7,14,Monday,29,195,3,False,False,False,False,False,July,Weekday,1.235,1.244154593958768
2025-07-14,Lunch,C,Rice,2.55,2.0,5.1,2025,7,14,Monday,29,195,3,False,False,False,False,False,July,Weekday,1.275,1.2669476034873244
2025-07-14,Breakfast,A,Soup,3.87,1.5,5.805,2025,7,14,Monday,29,195,3,False,False,False,False,False,July,Weekday,2.58,1.5830939370944985
2025-07-14,Dinner,C,Rice,1.66,2.0,3.32,2025,7,14,Monday,29,195,3,False,False,False,False,False,July,Weekday,0.83,0.9783261227936076
2025-07-14,Dinner,C,Soup,0.66,1.5,0.99,2025,7,14,Monday,29,195,3,False,False,False,False,False,July,Weekday,0.44,0.5068176023684519
2025-07-14,Dinner,C,Vegetables,4.07,3.0,12.21,2025,7,14,Monday,29,195,3,False,False,False,True,False,July,Weekday,1.3566666666666667,1.623340817603092
2025-07-14,Breakfast,D,Vegetables,0.15,3.0,0.44999999999999996,2025,7,14,Monday,29,195,3,False,False,False,False,False,July,Weekday,0.049999999999999996,0.13976194237515868
2025-07-14,Lunch,A,Meat,2.64,8.0,21.12,2025,7,14,Monday,29,195,3,False,False,False,False,False,July,Weekday,0.33,1.2919836816486494
2025-07-14,Breakfast,C,Meat,3.42,8.0,27.36,2025,7,14,Monday,29,195,3,False,False,True,False,False,July,Weekday,0.4275,1.4861396960896067
2025-07-14,Lunch,C,Soup,0.61,1.5,0.915,2025,7,14,Monday,29,195,3,False,False,False,False,False,July,Weekday,0.4066666666666667,0.4762341789963716
2025-07-14,Lunch,C,Vegetables,0.22,3.0,0.66,2025,7,14,Monday,29,195,3,False,False,False,False,False,July,Weekday,0.07333333333333333,0.1988508587451652
2025-07-14,Dinner,C,Meat,1.57,8.0,12.56,2025,7,14,Monday,29,195,3,False,False,False,False,False,July,Weekday,0.19625,0.9439058989071285
2025-07-14,Dinner,A,Rice,0.79,2.0,1.58,2025,7,14,Monday,29,195,3,False,False,False,False,False,July,Weekday,0.395,0.5822156198526637
2025-07-14,Lunch,B,Meat,2.02,8.0,16.16,2025,7,14,Monday,29,195,3,False,False,False,False,False,July,Weekday,0.2525,1.1052568313867783
2025-07-14,Dinner,A,Vegetables,2.33,3.0,6.99,2025,7,14,Monday,29,195,3,False,False,False,False,False,July,Weekday,0.7766666666666667,1.2029723039923526
2025-07-14,Lunch,C,Meat,1.79,8.0,14.32,2025,7,14,Monday,29,195,3,False,False,False,False,False,July,Weekday,0.22375,1.0260415958332743
2025-07-14,Dinner,A,Soup,1.11,1.5,1.665,2025,7,14,Monday,29,195,3,False,False,False,False,False,July,Weekday,0.7400000000000001,0.7466879474879752
2025-07-14,Breakfast,B,Soup,0.32,1.5,0.48,2025,7,14,Monday,29,195,3,False,False,False,False,False,July,Weekday,0.21333333333333335,0.2776317365982795
2025-07-14,Dinner,B,Meat,2.43,8.0,19.44,2025,7,14,Monday,29,195,3,False,False,False,False,False,July,Weekday,0.30375,1.2325602611778486
2025-07-14,Lunch,B,Rice,2.28,2.0,4.56,2025,7,14,Monday,29,195,3,False,False,False,False,False,July,Weekday,1.14,1.1878434223960523
2025-07-14,Lunch,D,Meat,4.81,8.0,38.48,2025,7,14,Monday,29,195,3,False,False,True,True,True,July,Weekday,0.60125,1.75958057086382
2025-07-14,Lunch,D,Rice,2.14,2.0,4.28,2025,7,14,Monday,29,195,3,False,False,False,False,False,July,Weekday,1.07,1.144222799920162
2025-07-14,Dinner,D,Vegetables,3.42,3.0,10.26,2025,7,14,Monday,29,195,3,False,False,False,False,False,July,Weekday,1.14,1.4861396960896067
2025-07-14,Lunch,D,Soup,4.71,1.5,7.0649999999999995,2025,7,14,Monday,29,195,3,False,False,False,True,False,July,Weekday,3.14,1.7422190236679187
2025-07-14,Lunch,D,Vegetables,0.67,3.0,2.0100000000000002,2025,7,14,Monday,29,195,3,False,False,False,False,False,July,Weekday,0.22333333333333336,0.5128236264286637
2025-07-15,Breakfast,D,Rice,3.11,2.0,6.22,2025,7,15,Tuesday,29,196,3,False,False,False,False,False,July,Weekday,1.555,1.4134230285081433
2025-07-15,Dinner,A,Meat,1.8,8.0,14.4,2025,7,15,Tuesday,29,196,3,False,False,False,False,False,July,Weekday,0.225,1.0296194171811583
2025-07-15,Dinner,D,Meat,3.5,8.0,28.0,2025,7,15,Tuesday,29,196,3,False,False,True,False,False,July,Weekday,0.4375,1.5040773967762742
2025-07-15,Lunch,D,Rice,2.69,2.0,5.38,2025,7,15,Tuesday,29,196,3,False,False,False,False,False,July,Weekday,1.345,1.3056264580524357
2025-07-15,Lunch,A,Meat,1.11,8.0,8.88,2025,7,15,Tuesday,29,196,3,False,False,False,False,False,July,Weekday,0.13875,0.7466879474879752
2025-07-15,Dinner,D,Rice,1.0,2.0,2.0,2025,7,15,Tuesday,29,196,3,False,False,False,False,False,July,Weekday,0.5,0.6931471805599453
2025-07-15,Dinner,A,Soup,3.13,1.5,4.695,2025,7,15,Tuesday,29,196,3,False,False,False,False,False,July,Weekday,2.0866666666666664,1.4182774069729414
2025-07-15,Lunch,C,Rice,1.7,2.0,3.4,2025,7,15,Tuesday,29,196,3,False,False,False,False,False,July,Weekday,0.85,0.9932517730102834
2025-07-15,Lunch,B,Rice,0.41,2.0,0.82,2025,7,15,Tuesday,29,196,3,False,False,False,False,False,July,Weekday,0.205,0.3435897043900769
2025-07-15,Dinner,C,Meat,0.76,8.0,6.08,2025,7,15,Tuesday,29,196,3,False,False,False,False,False,July,Weekday,0.095,0.5653138090500605
2025-07-15,Breakfast,D,Soup,2.01,1.5,3.0149999999999997,2025,7,15,Tuesday,29,196,3,False,False,False,False,False,July,Weekday,1.3399999999999999,1.1019400787607843
2025-07-15,Lunch,C,Soup,4.33,1.5,6.495,2025,7,15,Tuesday,29,196,3,False,False,False,True,False,July,Weekday,2.8866666666666667,1.6733512381777533
2025-07-15,Lunch,C,Vegetables,1.39,3.0,4.17,2025,7,15,Tuesday,29,196,3,False,False,False,False,False,July,Weekday,0.4633333333333333,0.8712933659434192
2025-07-15,Breakfast,A,Rice,4.92,2.0,9.84,2025,7,15,Tuesday,29,196,3,False,False,False,True,False,July,Weekday,2.46,1.7783364488959144
2025-07-15,Dinner,C,Vegetables,0.68,3.0,2.04,2025,7,15,Tuesday,29,196,3,False,False,False,False,False,July,Weekday,0.22666666666666668,0.5187937934151676
2025-07-15,Breakfast,C,Meat,3.24,8.0,25.92,2025,7,15,Tuesday,29,196,3,False,False,True,False,False,July,Weekday,0.405,1.4445632692438664
2025-07-15,Lunch,B,Soup,1.02,1.5,1.53,2025,7,15,Tuesday,29,196,3,False,False,False,False,False,July,Weekday,0.68,0.7030975114131134
2025-07-15,Dinner,B,Soup,3.11,1.5,4.665,2025,7,15,Tuesday,29,196,3,False,False,False,False,False,July,Weekday,2.0733333333333333,1.4134230285081433
2025-07-15,Dinner,A,Vegetables,4.24,3.0,12.72,2025,7,15,Tuesday,29,196,3,False,False,False,True,False,July,Weekday,1.4133333333333333,1.6563214983329508
2025-07-15,Breakfast,B,Meat,4.8,8.0,38.4,2025,7,15,Tuesday,29,196,3,False,False,True,True,True,July,Weekday,0.6,1.7578579175523736
2025-07-15,Lunch,B,Vegetables,4.37,3.0,13.11,2025,7,15,Tuesday,29,196,3,False,False,False,True,False,July,Weekday,1.4566666666666668,1.6808279085207734
2025-07-15,Breakfast,D,Vegetables,3.0,3.0,9.0,2025,7,15,Tuesday,29,196,3,False,False,False,False,False,July,Weekday,1.0,1.3862943611198906
2025-07-15,Dinner,B,Meat,3.56,8.0,28.48,2025,7,15,Tuesday,29,196,3,False,False,True,False,False,July,Weekday,0.445,1.5173226235262947
2025-07-15,Dinner,A,Rice,2.98,2.0,5.96,2025,7,15,Tuesday,29,196,3,False,False,False,False,False,July,Weekday,1.49,1.3812818192963463
2025-07-15,Breakfast,B,Soup,2.08,1.5,3.12,2025,7,15,Tuesday,29,196,3,False,False,False,False,False,July,Weekday,1.3866666666666667,1.1249295969854831
2025-07-15,Dinner,B,Vegetables,1.56,3.0,4.68,2025,7,15,Tuesday,29,196,3,False,False,False,False,False,July,Weekday,0.52,0.9400072584914712
2025-07-15,Dinner,D,Soup,2.15,1.5,3.2249999999999996,2025,7,15,Tuesday,29,196,3,False,False,False,False,False,July,Weekday,1.4333333333333333,1.1474024528375417
2025-07-15,Lunch,B,Meat,0.6,8.0,4.8,2025,7,15,Tuesday,29,196,3,False,False,False,False,False,July,Weekday,0.075,0.4700036292457356
2025-07-15,Lunch,A,Soup,4.06,1.5,6.09,2025,7,15,Tuesday,29,196,3,False,False,False,True,False,July,Weekday,2.7066666666666666,1.6213664832993742
2025-07-15,Breakfast,C,Vegetables,2.22,3.0,6.66,2025,7,15,Tuesday,29,196,3,False,False,False,False,False,July,Weekday,0.7400000000000001,1.169381359556317
2025-07-15,Lunch,C,Meat,2.34,8.0,18.72,2025,7,15,Tuesday,29,196,3,False,False,False,False,False,July,Weekday,0.2925,1.205970806988609
2025-07-15,Lunch,A,Vegetables,3.79,3.0,11.370000000000001,2025,7,15,Tuesday,29,196,3,False,False,False,False,False,July,Weekday,1.2633333333333334,1.5665304114228238
2025-07-15,Breakfast,D,Meat,1.07,8.0,8.56,2025,7,15,Tuesday,29,196,3,False,False,False,False,False,July,Weekday,0.13375,0.7275486072772778
2025-07-15,Lunch,D,Vegetables,3.03,3.0,9.09,2025,7,15,Tuesday,29,196,3,False,False,False,False,False,July,Weekday,1.01,1.3937663759585917
2025-07-15,Breakfast,C,Rice,1.0,2.0,2.0,2025,7,15,Tuesday,29,196,3,False,False,False,False,False,July,Weekday,0.5,0.6931471805599453
2025-07-15,Dinner,C,Soup,1.6,1.5,2.4000000000000004,2025,7,15,Tuesday,29,196,3,False,False,False,False,False,July,Weekday,1.0666666666666667,0.9555114450274365
2025-07-15,Breakfast,A,Meat,1.3,8.0,10.4,2025,7,15,Tuesday,29,196,3,False,False,False,False,False,July,Weekday,0.1625,0.832909122935104
2025-07-15,Dinner,C,Rice,0.52,2.0,1.04,2025,7,15,Tuesday,29,196,3,False,False,False,False,False,July,Weekday,0.26,0.41871033485818504
2025-07-15,Dinner,B,Rice,4.09,2.0,8.18,2025,7,15,Tuesday,29,196,3,False,False,False,True,False,July,Weekday,2.045,1.6272778305624314
2025-07-15,Breakfast,A,Soup,0.88,1.5,1.32,2025,7,15,Tuesday,29,196,3,False,False,False,False,False,July,Weekday,0.5866666666666667,0.6312717768418579
2025-07-16,Breakfast,D,Rice,0.36,2.0,0.72,2025,7,16,Wednesday,29,197,3,False,False,False,False,False,July,Weekday,0.18,0.3074846997479606
2025-07-16,Breakfast,B,Rice,3.5,2.0,7.0,2025,7,16,Wednesday,29,197,3,False,False,False,False,False,July,Weekday,1.75,1.5040773967762742
2025-07-16,Dinner,B,Soup,1.9,1.5,2.8499999999999996,2025,7,16,Wednesday,29,197,3,False,False,False,False,False,July,Weekday,1.2666666666666666,1.0647107369924282
2025-07-16,Lunch,D,Soup,2.34,1.5,3.51,2025,7,16,Wednesday,29,197,3,False,False,False,False,False,July,Weekday,1.5599999999999998,1.205970806988609
2025-07-16,Breakfast,C,Meat,0.79,8.0,6.32,2025,7,16,Wednesday,29,197,3,False,False,False,False,False,July,Weekday,0.09875,0.5822156198526637
2025-07-16,Breakfast,C,Rice,2.5,2.0,5.0,2025,7,16,Wednesday,29,197,3,False,False,False,False,False,July,Weekday,1.25,1.252762968495368
2025-07-16,Lunch,C,Meat,0.25,8.0,2.0,2025,7,16,Wednesday,29,197,3,False,False,False,False,False,July,Weekday,0.03125,0.22314355131420976
2025-07-16,Breakfast,C,Soup,2.31,1.5,3.465,2025,7,16,Wednesday,29,197,3,False,False,False,False,False,July,Weekday,1.54,1.1969481893889715
2025-07-16,Lunch,B,Vegetables,4.22,3.0,12.66,2025,7,16,Wednesday,29,197,3,False,False,False,True,False,July,Weekday,1.4066666666666665,1.6524974018945473
2025-07-16,Lunch,C,Vegetables,3.83,3.0,11.49,2025,7,16,Wednesday,29,197,3,False,False,False,False,False,July,Weekday,1.2766666666666666,1.5748464676644813
2025-07-16,Lunch,A,Meat,4.82,8.0,38.56,2025,7,16,Wednesday,29,197,3,False,False,True,True,True,July,Weekday,0.6025,1.7613002617433464
2025-07-16,Dinner,A,Soup,0.65,1.5,0.9750000000000001,2025,7,16,Wednesday,29,197,3,False,False,False,False,False,July,Weekday,0.43333333333333335,0.5007752879124893
2025-07-16,Breakfast,A,Meat,1.98,8.0,15.84,2025,7,16,Wednesday,29,197,3,False,False,False,False,False,July,Weekday,0.2475,1.091923300517313
2025-07-16,Breakfast,A,Rice,0.78,2.0,1.56,2025,7,16,Wednesday,29,197,3,False,False,False,False,False,July,Weekday,0.39,0.5766133643039938
2025-07-16,Dinner,B,Vegetables,4.13,3.0,12.39,2025,7,16,Wednesday,29,197,3,False,False,False,True,False,July,Weekday,1.3766666666666667,1.635105659182678
2025-07-16,Lunch,B,Soup,2.49,1.5,3.7350000000000003,2025,7,16,Wednesday,29,197,3,False,False,False,False,False,July,Weekday,1.6600000000000001,1.2499017362143359
2025-07-16,Dinner,D,Soup,3.78,1.5,5.67,2025,7,16,Wednesday,29,197,3,False,False,False,False,False,July,Weekday,2.52,1.5644405465033646
2025-07-16,Dinner,B,Meat,3.9,8.0,31.2,2025,7,16,Wednesday,29,197,3,False,False,True,False,True,July,Weekday,0.4875,1.589235205116581
2025-07-16,Breakfast,D,Vegetables,0.15,3.0,0.44999999999999996,2025,7,16,Wednesday,29,197,3,False,False,False,False,False,July,Weekday,0.049999999999999996,0.13976194237515868
2025-07-16,Breakfast,A,Soup,3.21,1.5,4.8149999999999995,2025,7,16,Wednesday,29,197,3,False,False,False,False,False,July,Weekday,2.14,1.43746264769429
2025-07-16,Lunch,A,Soup,2.53,1.5,3.795,2025,7,16,Wednesday,29,197,3,False,False,False,False,False,July,Weekday,1.6866666666666665,1.2612978709452054
2025-07-16,Dinner,A,Meat,3.85,8.0,30.8,2025,7,16,Wednesday,29,197,3,False,False,True,False,True,July,Weekday,0.48125,1.578978704949392
2025-07-16,Dinner,C,Meat,0.3,8.0,2.4,2025,7,16,Wednesday,29,197,3,False,False,False,False,False,July,Weekday,0.0375,0.26236426446749106
2025-07-16,Dinner,A,Vegetables,2.79,3.0,8.370000000000001,2025,7,16,Wednesday,29,197,3,False,False,False,False,False,July,Weekday,0.93,1.332366019094335
2025-07-16,Dinner,C,Soup,2.78,1.5,4.17,2025,7,16,Wednesday,29,197,3,False,False,False,False,False,July,Weekday,1.8533333333333333,1.3297240096314962
2025-07-16,Dinner,A,Rice,3.74,2.0,7.48,2025,7,16,Wednesday,29,197,3,False,False,False,False,False,July,Weekday,1.87,1.556037135706985
2025-07-16,Dinner,D,Vegetables,4.17,3.0,12.51,2025,7,16,Wednesday,29,197,3,False,False,False,True,False,July,Weekday,1.39,1.6428726885203377
2025-07-16,Lunch,D,Meat,2.73,8.0,21.84,2025,7,16,Wednesday,29,197,3,False,False,False,False,False,July,Weekday,0.34125,1.3164082336557241
2025-07-16,Dinner,D,Rice,4.95,2.0,9.9,2025,7,16,Wednesday,29,197,3,False,False,False,True,False,July,Weekday,2.475,1.7833912195575383
2025-07-16,Lunch,D,Vegetables,0.92,3.0,2.7600000000000002,2025,7,16,Wednesday,29,197,3,False,False,False,False,False,July,Weekday,0.3066666666666667,0.6523251860396903
2025-07-16,Breakfast,B,Soup,2.82,1.5,4.2299999999999995,2025,7,16,Wednesday,29,197,3,False,False,False,False,False,July,Weekday,1.88,1.3402504226184837
2025-07-16,Dinner,B,Rice,0.66,2.0,1.32,2025,7,16,Wednesday,29,197,3,False,False,False,False,False,July,Weekday,0.33,0.5068176023684519
2025-07-16,Lunch,B,Rice,3.46,2.0,6.92,2025,7,16,Wednesday,29,197,3,False,False,False,False,False,July,Weekday,1.73,1.4951487660319727
2025-07-16,Dinner,D,Meat,0.6,8.0,4.8,2025,7,16,Wednesday,29,197,3,False,False,False,False,False,July,Weekday,0.075,0.4700036292457356
2025-07-16,Breakfast,C,Vegetables,1.64,3.0,4.92,2025,7,16,Wednesday,29,197,3,False,False,False,False,False,July,Weekday,0.5466666666666666,0.9707789171582247
2025-07-16,Lunch,B,Meat,2.14,8.0,17.12,2025,7,16,Wednesday,29,197,3,False,False,False,False,False,July,Weekday,0.2675,1.144222799920162
2025-07-16,Lunch,D,Rice,1.45,2.0,2.9,2025,7,16,Wednesday,29,197,3,False,False,False,False,False,July,Weekday,0.725,0.8960880245566356
2025-07-16,Dinner,C,Rice,4.13,2.0,8.26,2025,7,16,Wednesday,29,197,3,False,False,False,True,False,July,Weekday,2.065,1.635105659182678
2025-07-16,Breakfast,B,Vegetables,5.0,3.0,15.0,2025,7,16,Wednesday,29,197,3,False,False,False,True,False,July,Weekday,1.6666666666666667,1.791759469228055
2025-07-17,Breakfast,C,Rice,1.26,2.0,2.52,2025,7,17,Thursday,29,198,3,False,False,False,False,False,July,Weekday,0.63,0.8153648132841945
2025-07-17,Breakfast,B,Rice,4.1,2.0,8.2,2025,7,17,Thursday,29,198,3,False,False,False,True,False,July,Weekday,2.05,1.62924053973028
2025-07-17,Dinner,B,Soup,4.16,1.5,6.24,2025,7,17,Thursday,29,198,3,False,False,False,True,False,July,Weekday,2.7733333333333334,1.6409365794934714
2025-07-17,Dinner,D,Rice,1.42,2.0,2.84,2025,7,17,Thursday,29,198,3,False,False,False,False,False,July,Weekday,0.71,0.8837675401685949
2025-07-17,Dinner,B,Vegetables,3.59,3.0,10.77,2025,7,17,Thursday,29,198,3,False,False,False,False,False,July,Weekday,1.1966666666666665,1.5238800240724537
2025-07-17,Breakfast,C,Vegetables,2.98,3.0,8.94,2025,7,17,Thursday,29,198,3,False,False,False,False,False,July,Weekday,0.9933333333333333,1.3812818192963463
2025-07-17,Dinner,D,Vegetables,2.31,3.0,6.93,2025,7,17,Thursday,29,198,3,False,False,False,False,False,July,Weekday,0.77,1.1969481893889715
2025-07-17,Lunch,B,Vegetables,1.69,3.0,5.07,2025,7,17,Thursday,29,198,3,False,False,False,False,False,July,Weekday,0.5633333333333334,0.9895411936137477
2025-07-17,Lunch,B,Meat,2.74,8.0,21.92,2025,7,17,Thursday,29,198,3,False,False,False,False,False,July,Weekday,0.3425,1.3190856114264407
2025-07-17,Breakfast,A,Meat,5.0,8.0,40.0,2025,7,17,Thursday,29,198,3,False,False,True,True,True,July,Weekday,0.625,1.791759469228055
2025-07-17,Dinner,D,Soup,3.2,1.5,4.800000000000001,2025,7,17,Thursday,29,198,3,False,False,False,False,False,July,Weekday,2.1333333333333333,1.4350845252893227
2025-07-17,Dinner,A,Meat,4.96,8.0,39.68,2025,7,17,Thursday,29,198,3,False,False,True,True,True,July,Weekday,0.62,1.7850704810772584
2025-07-17,Lunch,B,Rice,1.48,2.0,2.96,2025,7,17,Thursday,29,198,3,False,False,False,False,False,July,Weekday,0.74,0.9082585601768908
2025-07-17,Dinner,C,Soup,2.93,1.5,4.3950000000000005,2025,7,17,Thursday,29,198,3,False,False,False,False,False,July,Weekday,1.9533333333333334,1.3686394258811698
2025-07-17,Lunch,C,Vegetables,4.3,3.0,12.899999999999999,2025,7,17,Thursday,29,198,3,False,False,False,True,False,July,Weekday,1.4333333333333333,1.667706820558076
2025-07-17,Lunch,C,Meat,1.41,8.0,11.28,2025,7,17,Thursday,29,198,3,False,False,False,False,False,July,Weekday,0.17625,0.8796267475025636
2025-07-17,Breakfast,D,Rice,3.58,2.0,7.16,2025,7,17,Thursday,29,198,3,False,False,False,False,False,July,Weekday,1.79,1.5216989981260935
2025-07-17,Lunch,C,Soup,4.93,1.5,7.395,2025,7,17,Thursday,29,198,3,False,False,False,True,False,July,Weekday,3.2866666666666666,1.780024213009634
2025-07-17,Dinner,B,Meat,1.32,8.0,10.56,2025,7,17,Thursday,29,198,3,False,False,False,False,False,July,Weekday,0.165,0.8415671856782186
2025-07-17,Dinner,C,Meat,3.41,8.0,27.28,2025,7,17,Thursday,29,198,3,False,False,True,False,False,July,Weekday,0.42625,1.4838746894587547
2025-07-17,Breakfast,D,Vegetables,0.91,3.0,2.73,2025,7,17,Thursday,29,198,3,False,False,False,False,False,July,Weekday,0.30333333333333334,0.6471032420585385
2025-07-17,Lunch,A,Vegetables,0.39,3.0,1.17,2025,7,17,Thursday,29,198,3,False,False,False,False,False,July,Weekday,0.13,0.3293037471426004
2025-07-17,Breakfast,D,Meat,3.2,8.0,25.6,2025,7,17,Thursday,29,198,3,False,False,True,False,False,July,Weekday,0.4,1.4350845252893227
2025-07-17,Lunch,C,Rice,1.52,2.0,3.04,2025,7,17,Thursday,29,198,3,False,False,False,False,False,July,Weekday,0.76,0.924258901523332
2025-07-17,Lunch,A,Rice,1.11,2.0,2.22,2025,7,17,Thursday,29,198,3,False,False,False,False,False,July,Weekday,0.555,0.7466879474879752
2025-07-17,Lunch,A,Meat,1.11,8.0,8.88,2025,7,17,Thursday,29,198,3,False,False,False,False,False,July,Weekday,0.13875,0.7466879474879752
2025-07-17,Dinner,A,Soup,0.72,1.5,1.08,2025,7,17,Thursday,29,198,3,False,False,False,False,False,July,Weekday,0.48,0.5423242908253616
2025-07-17,Dinner,A,Rice,4.6,2.0,9.2,2025,7,17,Thursday,29,198,3,False,False,False,True,False,July,Weekday,2.3,1.7227665977411035
2025-07-17,Dinner,D,Meat,2.13,8.0,17.04,2025,7,17,Thursday,29,198,3,False,False,False,False,False,July,Weekday,0.26625,1.1410330045520618
2025-07-17,Lunch,D,Vegetables,4.82,3.0,14.46,2025,7,17,Thursday,29,198,3,False,False,False,True,False,July,Weekday,1.6066666666666667,1.7613002617433464
2025-07-17,Dinner,B,Rice,4.34,2.0,8.68,2025,7,17,Thursday,29,198,3,False,False,False,True,False,July,Weekday,2.17,1.6752256529721035
2025-07-17,Breakfast,D,Soup,0.78,1.5,1.17,2025,7,17,Thursday,29,198,3,False,False,False,False,False,July,Weekday,0.52,0.5766133643039938
